transaction_id,payment_method,card_type,status
TXN000757,Crypto,None,Failed
TXN000758,Crypto,None,Failed
TXN000759,Credit Card,Amex,Success
TXN000760,Bank Transfer,None,Pending
TXN000761,Crypto,None,Failed
TXN000762,PayPal,None,Failed
TXN000763,Credit Card,MasterCard,Pending
TXN000764,Crypto,None,Success
TXN000765,Bank Transfer,None,Failed
TXN000766,Debit Card,Amex,Failed
TXN000767,Debit Card,Visa,Failed
TXN000768,Debit Card,None,Failed
TXN000769,Debit Card,MasterCard,Success
TXN000770,Debit Card,MasterCard,Success
TXN000771,Debit Card,None,Success
TXN000772,PayPal,None,Failed
TXN000773,Bank Transfer,None,Pending
TXN000774,Credit Card,Amex,Pending
TXN000775,Crypto,None,Pending
TXN000776,Bank Transfer,None,Pending
TXN000777,PayPal,None,Failed
TXN000778,Credit Card,MasterCard,Pending
TXN000779,Crypto,None,Success
TXN000780,Debit Card,MasterCard,Success
TXN000781,Credit Card,None,Failed
TXN000782,Bank Transfer,None,Success
TXN000783,Bank Transfer,None,Success
TXN000784,Debit Card,MasterCard,Success
TXN000785,Crypto,None,Failed
TXN000786,PayPal,None,Failed
TXN000787,Debit Card,None,Failed
TXN000788,Credit Card,Visa,Failed
TXN000789,PayPal,None,Pending
TXN000790,Bank Transfer,None,Pending
TXN000791,Debit Card,Amex,Pending
TXN000792,Bank Transfer,None,Pending
TXN000793,Credit Card,None,Failed
TXN000794,Crypto,None,Pending
TXN000795,PayPal,None,Failed
TXN000796,Crypto,None,Success
TXN000797,Debit Card,Visa,Pending
TXN000798,Credit Card,Amex,Pending
TXN000799,PayPal,None,Pending
TXN000800,Debit Card,None,Success
TXN000801,Bank Transfer,None,Failed
TXN000802,PayPal,None,Failed
TXN000803,Credit Card,Amex,Success
TXN000804,Crypto,None,Success
TXN000805,Credit Card,None,Failed
TXN000806,Bank Transfer,None,Success
TXN000807,Bank Transfer,None,Success
TXN000808,Crypto,None,Success
TXN000809,PayPal,None,Pending
TXN000810,PayPal,None,Failed
TXN000811,Credit Card,MasterCard,Failed
TXN000812,PayPal,None,Success
TXN000813,PayPal,None,Success
TXN000814,Credit Card,None,Success
TXN000815,Crypto,None,Pending
TXN000816,Credit Card,Visa,Success
TXN000817,PayPal,None,Success
TXN000818,Debit Card,MasterCard,Failed
TXN000819,Bank Transfer,None,Failed
TXN000820,Credit Card,Visa,Success
TXN000821,Bank Transfer,None,Pending
TXN000822,Crypto,None,Failed
TXN000823,PayPal,None,Success
TXN000824,PayPal,None,Pending
TXN000825,Credit Card,None,Failed
TXN000826,Credit Card,Amex,Success
TXN000827,PayPal,None,Failed
TXN000828,Bank Transfer,None,Pending
TXN000829,Debit Card,Visa,Success
TXN000830,PayPal,None,Failed
TXN000831,PayPal,None,Success
TXN000832,Debit Card,Visa,Success
TXN000833,PayPal,None,Success
TXN000834,Crypto,None,Failed
TXN000835,Debit Card,Visa,Success
TXN000836,Debit Card,MasterCard,Failed
TXN000837,Debit Card,MasterCard,Failed
TXN000838,Debit Card,MasterCard,Failed
TXN000839,Crypto,None,Failed
TXN000840,Debit Card,None,Pending
TXN000841,Bank Transfer,None,Failed
TXN000842,Bank Transfer,None,Success
TXN000843,Bank Transfer,None,Pending
TXN000844,Bank Transfer,None,Failed
TXN000845,Crypto,None,Failed
TXN000846,PayPal,None,Pending
TXN000847,Crypto,None,Failed
TXN000848,Bank Transfer,None,Failed
TXN000849,PayPal,None,Success
TXN000850,Credit Card,Amex,Pending
TXN000851,Bank Transfer,None,Failed
TXN000852,Crypto,None,Success
TXN000853,Debit Card,Visa,Success
TXN000854,Debit Card,MasterCard,Failed
TXN000855,Crypto,None,Success
TXN000856,Debit Card,Visa,Pending
TXN000857,Crypto,None,Success
TXN000858,Credit Card,Visa,Pending
TXN000859,Credit Card,Visa,Success
TXN000860,Credit Card,MasterCard,Success
TXN000861,Credit Card,Visa,Success
TXN000862,Debit Card,Amex,Success
TXN000863,Debit Card,None,Pending
TXN000864,Debit Card,Visa,Success
TXN000865,Credit Card,Amex,Pending
TXN000866,Credit Card,MasterCard,Failed
TXN000867,Credit Card,None,Failed
TXN000868,Credit Card,Visa,Pending
TXN000869,Crypto,None,Failed
TXN000870,PayPal,None,Failed
TXN000871,Bank Transfer,None,Success
TXN000872,Credit Card,Visa,Success
TXN000873,PayPal,None,Success
TXN000874,PayPal,None,Failed
TXN000875,Crypto,None,Failed
TXN000876,Crypto,None,Pending
TXN000877,Credit Card,Visa,Pending
TXN000878,Debit Card,MasterCard,Success
TXN000879,PayPal,None,Pending
TXN000880,PayPal,None,Failed
TXN000881,Debit Card,Amex,Failed
TXN000882,Credit Card,None,Failed
TXN000883,Bank Transfer,None,Pending
TXN000884,Credit Card,Visa,Failed
TXN000885,Credit Card,None,Failed
TXN000886,Credit Card,None,Pending
TXN000887,Credit Card,Amex,Failed
TXN000888,Debit Card,None,Pending
TXN000889,Debit Card,MasterCard,Failed
TXN000890,Debit Card,Amex,Success
TXN000891,Crypto,None,Failed
TXN000892,Credit Card,Amex,Success
TXN000893,Bank Transfer,None,Pending
TXN000894,Crypto,None,Failed
TXN000895,Debit Card,Amex,Pending
TXN000896,PayPal,None,Success
TXN000897,Bank Transfer,None,Failed
TXN000898,PayPal,None,Failed
TXN000899,PayPal,None,Success
TXN000900,Crypto,None,Pending
TXN000901,Bank Transfer,None,Pending
TXN000902,Credit Card,Visa,Pending
TXN000903,PayPal,None,Success
TXN000904,PayPal,None,Pending
TXN000905,PayPal,None,Success
TXN000906,PayPal,None,Success
TXN000907,PayPal,None,Failed
TXN000908,PayPal,None,Failed
TXN000909,Credit Card,None,Pending
TXN000910,PayPal,None,Failed
TXN000911,PayPal,None,Failed
TXN000912,Bank Transfer,None,Success
TXN000913,PayPal,None,Failed
TXN000914,Debit Card,Visa,Pending
TXN000915,Credit Card,Visa,Success
TXN000916,Credit Card,Amex,Failed
TXN000917,PayPal,None,Pending
TXN000918,Crypto,None,Pending
TXN000919,Bank Transfer,None,Failed
TXN000920,Bank Transfer,None,Pending
TXN000921,Crypto,None,Failed
TXN000922,PayPal,None,Pending
TXN000923,Debit Card,Visa,Pending
TXN000924,Credit Card,Amex,Success
TXN000925,Bank Transfer,None,Success
TXN000926,PayPal,None,Success
TXN000927,Bank Transfer,None,Failed
TXN000928,PayPal,None,Success
TXN000929,Crypto,None,Pending
TXN000930,PayPal,None,Failed
TXN000931,Debit Card,Amex,Failed
TXN000932,Crypto,None,Failed
TXN000933,Credit Card,Amex,Pending
TXN000934,Bank Transfer,None,Pending
TXN000935,Bank Transfer,None,Failed
TXN000936,PayPal,None,Success
TXN000937,Credit Card,Amex,Success
TXN000938,Credit Card,None,Success
TXN000939,Credit Card,None,Success
TXN000940,Credit Card,MasterCard,Pending
TXN000941,Crypto,None,Pending
TXN000942,Credit Card,Amex,Success
TXN000943,Debit Card,MasterCard,Pending
TXN000944,Credit Card,Amex,Success
TXN000945,Debit Card,None,Success
TXN000946,Credit Card,Amex,Pending
TXN000947,Bank Transfer,None,Success
TXN000948,Debit Card,Amex,Pending
TXN000949,Crypto,None,Pending
TXN000950,PayPal,None,Failed
TXN000951,Bank Transfer,None,Pending
TXN000952,Bank Transfer,None,Pending
TXN000953,PayPal,None,Failed
TXN000954,PayPal,None,Pending
TXN000955,PayPal,None,Pending
TXN000956,PayPal,None,Pending
TXN000957,Credit Card,None,Failed
TXN000958,Bank Transfer,None,Pending
TXN000959,Debit Card,None,Failed
TXN000960,Bank Transfer,None,Pending
TXN000961,Credit Card,Amex,Success
TXN000962,PayPal,None,Success
TXN000963,Bank Transfer,None,Success
TXN000964,Bank Transfer,None,Failed
TXN000965,Crypto,None,Success
TXN000966,Bank Transfer,None,Pending
TXN000967,Bank Transfer,None,Failed
TXN000968,Debit Card,None,Failed
TXN000969,PayPal,None,Failed
TXN000970,Bank Transfer,None,Failed
TXN000971,Credit Card,Visa,Success
TXN000972,Crypto,None,Failed
TXN000973,PayPal,None,Failed
TXN000974,Crypto,None,Pending
TXN000975,PayPal,None,Success
TXN000976,Credit Card,None,Success
TXN000977,Bank Transfer,None,Success
TXN000978,Crypto,None,Failed
TXN000979,Credit Card,None,Failed
TXN000980,PayPal,None,Failed
TXN000981,Credit Card,None,Pending
TXN000982,Crypto,None,Success
TXN000983,Bank Transfer,None,Success
TXN000984,Crypto,None,Failed
TXN000985,Bank Transfer,None,Failed
TXN000986,Crypto,None,Pending
TXN000987,Credit Card,Amex,Pending
TXN000988,Debit Card,None,Failed
TXN000989,PayPal,None,Failed
TXN000990,Bank Transfer,None,Success
TXN000991,PayPal,None,Success
TXN000992,Crypto,None,Success
TXN000993,Credit Card,Visa,Success
TXN000994,Crypto,None,Success
TXN000995,Debit Card,None,Failed
TXN000996,Bank Transfer,None,Pending
TXN000997,PayPal,None,Pending
TXN000998,Crypto,None,Failed
TXN000999,Credit Card,Amex,Pending
TXN001000,PayPal,None,Pending
TXN001001,Debit Card,Amex,Pending
TXN001002,Credit Card,Visa,Failed
TXN001003,Crypto,None,Pending
TXN001004,Crypto,None,Failed
TXN001005,PayPal,None,Success
TXN001006,Credit Card,None,Failed
TXN001007,Credit Card,Visa,Pending
TXN001008,PayPal,None,Success
TXN001009,PayPal,None,Pending
TXN001010,Crypto,None,Pending
TXN001011,Debit Card,None,Success
TXN001012,Bank Transfer,None,Pending
TXN001013,Bank Transfer,None,Failed
TXN001014,Crypto,None,Pending
TXN001015,Crypto,None,Failed
TXN001016,Bank Transfer,None,Success
TXN001017,Crypto,None,Success
TXN001018,Credit Card,MasterCard,Failed
TXN001019,Debit Card,Amex,Failed
TXN001020,Credit Card,Amex,Failed
TXN001021,PayPal,None,Success
TXN001022,Debit Card,MasterCard,Pending
TXN001023,Debit Card,MasterCard,Success
TXN001024,Crypto,None,Failed
TXN001025,PayPal,None,Pending
TXN001026,Debit Card,MasterCard,Pending
TXN001027,Debit Card,Visa,Failed
TXN001028,Credit Card,None,Success
TXN001029,Debit Card,Visa,Pending
TXN001030,Bank Transfer,None,Success
TXN001031,Crypto,None,Pending
TXN001032,Debit Card,Amex,Pending
TXN001033,PayPal,None,Failed
TXN001034,Debit Card,None,Success
TXN001035,Credit Card,Visa,Success
TXN001036,Bank Transfer,None,Pending
TXN001037,Credit Card,Amex,Failed
TXN001038,Bank Transfer,None,Failed
TXN001039,Credit Card,Amex,Failed
TXN001040,Bank Transfer,None,Success
TXN001041,Credit Card,Amex,Failed
TXN001042,Credit Card,Visa,Success
TXN001043,Crypto,None,Success
TXN001044,Bank Transfer,None,Pending
TXN001045,Crypto,None,Pending
TXN001046,PayPal,None,Success
TXN001047,Crypto,None,Failed
TXN001048,Credit Card,None,Failed
TXN001049,Debit Card,MasterCard,Success
TXN001050,PayPal,None,Success
TXN001051,Debit Card,None,Success
TXN001052,PayPal,None,Pending
TXN001053,Debit Card,None,Pending
TXN001054,Debit Card,Visa,Failed
TXN001055,Credit Card,Visa,Pending
TXN001056,Credit Card,None,Failed
TXN001057,Bank Transfer,None,Success
TXN001058,Credit Card,Visa,Success
TXN001059,PayPal,None,Failed
TXN001060,Crypto,None,Failed
TXN001061,Debit Card,Visa,Failed
TXN001062,Crypto,None,Success
TXN001063,Credit Card,Visa,Pending
TXN001064,Debit Card,MasterCard,Failed
TXN001065,PayPal,None,Failed
TXN001066,Debit Card,Visa,Success
TXN001067,Debit Card,Visa,Pending
TXN001068,Crypto,None,Pending
TXN001069,Credit Card,MasterCard,Pending
TXN001070,Credit Card,None,Failed
TXN001071,Debit Card,Amex,Failed
TXN001072,Debit Card,MasterCard,Success
TXN001073,Credit Card,MasterCard,Failed
TXN001074,PayPal,None,Pending
TXN001075,Crypto,None,Failed
TXN001076,Bank Transfer,None,Pending
TXN001077,Debit Card,MasterCard,Success
TXN001078,Bank Transfer,None,Success
TXN001079,Debit Card,Visa,Failed
TXN001080,Crypto,None,Success
TXN001081,Debit Card,Visa,Failed
TXN001082,Debit Card,MasterCard,Success
TXN001083,PayPal,None,Pending
TXN001084,Credit Card,Amex,Pending
TXN001085,Debit Card,Visa,Pending
TXN001086,PayPal,None,Pending
TXN001087,Crypto,None,Success
TXN001088,Crypto,None,Pending
TXN001089,PayPal,None,Pending
TXN001090,PayPal,None,Failed
TXN001091,Crypto,None,Success
TXN001092,Crypto,None,Failed
TXN001093,Bank Transfer,None,Pending
TXN001094,Bank Transfer,None,Success
TXN001095,Bank Transfer,None,Failed
TXN001096,Crypto,None,Pending
TXN001097,Debit Card,Visa,Failed
TXN001098,Debit Card,MasterCard,Failed
TXN001099,Credit Card,Amex,Pending
TXN001100,Credit Card,Visa,Failed
TXN001101,Crypto,None,Success
TXN001102,Crypto,None,Pending
TXN001103,Bank Transfer,None,Pending
TXN001104,Crypto,None,Pending
TXN001105,Credit Card,Amex,Failed
TXN001106,Crypto,None,Success
TXN001107,PayPal,None,Success
TXN001108,Debit Card,Visa,Failed
TXN001109,PayPal,None,Pending
TXN001110,Credit Card,Visa,Pending
TXN001111,Crypto,None,Pending
TXN001112,Bank Transfer,None,Pending
TXN001113,Crypto,None,Failed
TXN001114,Bank Transfer,None,Success
TXN001115,Credit Card,Amex,Failed
TXN001116,PayPal,None,Success
TXN001117,Bank Transfer,None,Failed
TXN001118,Debit Card,Amex,Success
TXN001119,Bank Transfer,None,Pending
TXN001120,Credit Card,None,Failed
TXN001121,PayPal,None,Pending
TXN001122,Credit Card,Visa,Pending
TXN001123,Bank Transfer,None,Pending
TXN001124,Debit Card,None,Failed
TXN001125,Credit Card,MasterCard,Pending
TXN001126,Credit Card,Amex,Pending
TXN001127,Debit Card,None,Success
TXN001128,Bank Transfer,None,Failed
TXN001129,Bank Transfer,None,Failed
TXN001130,PayPal,None,Failed
TXN001131,PayPal,None,Success
TXN001132,Debit Card,MasterCard,Failed
TXN001133,Credit Card,MasterCard,Success
TXN001134,Bank Transfer,None,Success
TXN001135,Credit Card,Visa,Pending
TXN001136,Debit Card,MasterCard,Failed
TXN001137,Debit Card,Visa,Pending
TXN001138,Crypto,None,Success
TXN001139,Bank Transfer,None,Failed
TXN001140,Credit Card,None,Success
TXN001141,PayPal,None,Success
TXN001142,Crypto,None,Failed
TXN001143,Crypto,None,Pending
TXN001144,Credit Card,Visa,Failed
TXN001145,PayPal,None,Failed
TXN001146,Credit Card,Amex,Failed
TXN001147,Credit Card,None,Failed
TXN001148,PayPal,None,Failed
TXN001149,Crypto,None,Failed
TXN001150,Crypto,None,Success
TXN001151,Bank Transfer,None,Failed
TXN001152,Crypto,None,Success
TXN001153,Debit Card,Visa,Failed
TXN001154,Debit Card,None,Pending
TXN001155,Credit Card,None,Pending
TXN001156,Crypto,None,Failed
TXN001157,PayPal,None,Failed
TXN001158,Crypto,None,Failed
TXN001159,Debit Card,MasterCard,Success
TXN001160,PayPal,None,Pending
TXN001161,Bank Transfer,None,Success
TXN001162,Bank Transfer,None,Failed
TXN001163,Debit Card,MasterCard,Failed
TXN001164,Debit Card,MasterCard,Failed
TXN001165,Debit Card,MasterCard,Pending
TXN001166,Debit Card,Amex,Pending
TXN001167,Crypto,None,Pending
TXN001168,Crypto,None,Failed
TXN001169,Debit Card,Visa,Pending
TXN001170,Debit Card,Amex,Failed
TXN001171,PayPal,None,Failed
TXN001172,Debit Card,None,Success
TXN001173,Crypto,None,Failed
TXN001174,Bank Transfer,None,Failed
TXN001175,Crypto,None,Pending
TXN001176,Crypto,None,Success
TXN001177,PayPal,None,Failed
TXN001178,Credit Card,Visa,Success
TXN001179,Debit Card,Visa,Failed
TXN001180,Bank Transfer,None,Pending
TXN001181,PayPal,None,Success
TXN001182,Debit Card,None,Pending
TXN001183,Crypto,None,Pending
TXN001184,Bank Transfer,None,Success
TXN001185,Debit Card,None,Failed
TXN001186,Bank Transfer,None,Pending
TXN001187,Crypto,None,Success
TXN001188,PayPal,None,Success
TXN001189,Debit Card,MasterCard,Failed
TXN001190,PayPal,None,Failed
TXN001191,Credit Card,None,Pending
TXN001192,Crypto,None,Failed
TXN001193,Crypto,None,Failed
TXN001194,Debit Card,Visa,Pending
TXN001195,Debit Card,None,Pending
TXN001196,PayPal,None,Failed
TXN001197,Credit Card,None,Success
TXN001198,Crypto,None,Success
TXN001199,Crypto,None,Success
TXN001200,Credit Card,Amex,Failed
TXN001201,Crypto,None,Pending
TXN001202,Credit Card,Amex,Failed
TXN001203,Crypto,None,Success
TXN001204,PayPal,None,Pending
TXN001205,Credit Card,MasterCard,Success
TXN001206,Bank Transfer,None,Success
TXN001207,Credit Card,Amex,Success
TXN001208,Debit Card,Visa,Success
TXN001209,Credit Card,None,Failed
TXN001210,PayPal,None,Success
TXN001211,PayPal,None,Failed
TXN001212,Crypto,None,Pending
TXN001213,Debit Card,None,Failed
TXN001214,Crypto,None,Success
TXN001215,Debit Card,Amex,Pending
TXN001216,PayPal,None,Success
TXN001217,Crypto,None,Success
TXN001218,Bank Transfer,None,Success
TXN001219,Credit Card,MasterCard,Failed
TXN001220,Debit Card,Amex,Success
TXN001221,PayPal,None,Pending
TXN001222,PayPal,None,Success
TXN001223,PayPal,None,Success
TXN001224,Crypto,None,Failed
TXN001225,Bank Transfer,None,Success
TXN001226,Crypto,None,Pending
TXN001227,PayPal,None,Success
TXN001228,Crypto,None,Pending
TXN001229,Crypto,None,Pending
TXN001230,PayPal,None,Pending
TXN001231,PayPal,None,Pending
TXN001232,Credit Card,Visa,Pending
TXN001233,Credit Card,Visa,Pending
TXN001234,Debit Card,None,Failed
TXN001235,Bank Transfer,None,Failed
TXN001236,Bank Transfer,None,Pending
TXN001237,Crypto,None,Success
TXN001238,Credit Card,MasterCard,Pending
TXN001239,Debit Card,Amex,Failed
TXN001240,PayPal,None,Pending
TXN001241,PayPal,None,Failed
TXN001242,Credit Card,None,Success
TXN001243,PayPal,None,Success
TXN001244,PayPal,None,Success
TXN001245,PayPal,None,Success
TXN001246,Debit Card,MasterCard,Failed
TXN001247,Debit Card,None,Failed
TXN001248,Crypto,None,Success
TXN001249,PayPal,None,Failed
TXN001250,Credit Card,Amex,Pending
TXN001251,PayPal,None,Failed
TXN001252,Crypto,None,Pending
TXN001253,Bank Transfer,None,Pending
TXN001254,Credit Card,Visa,Failed
TXN001255,Credit Card,Visa,Pending
TXN001256,Crypto,None,Success
TXN001257,Bank Transfer,None,Success
TXN001258,Debit Card,MasterCard,Success
TXN001259,PayPal,None,Success
TXN001260,Credit Card,MasterCard,Pending
TXN001261,Debit Card,MasterCard,Success
TXN001262,Credit Card,Amex,Success
TXN001263,Bank Transfer,None,Pending
TXN001264,Credit Card,None,Success
TXN001265,Bank Transfer,None,Success
TXN001266,PayPal,None,Pending
TXN001267,Credit Card,Visa,Pending
TXN001268,PayPal,None,Pending
TXN001269,PayPal,None,Pending
TXN001270,Crypto,None,Success
TXN001271,Credit Card,MasterCard,Success
TXN001272,Crypto,None,Pending
TXN001273,Crypto,None,Success
TXN001274,Crypto,None,Failed
TXN001275,PayPal,None,Pending
TXN001276,Crypto,None,Success
TXN001277,Debit Card,MasterCard,Success
TXN001278,Crypto,None,Failed
TXN001279,Debit Card,Visa,Failed
TXN001280,Debit Card,None,Failed
TXN001281,Credit Card,Amex,Pending
TXN001282,PayPal,None,Success
TXN001283,PayPal,None,Pending
TXN001284,Credit Card,Amex,Success
TXN001285,Debit Card,Amex,Success
TXN001286,Credit Card,Amex,Success
TXN001287,Crypto,None,Failed
TXN001288,Credit Card,None,Pending
TXN001289,Crypto,None,Failed
TXN001290,Bank Transfer,None,Success
TXN001291,Credit Card,MasterCard,Success
TXN001292,Crypto,None,Pending
TXN001293,Crypto,None,Success
TXN001294,Bank Transfer,None,Success
TXN001295,Crypto,None,Pending
TXN001296,PayPal,None,Pending
TXN001297,PayPal,None,Failed
TXN001298,PayPal,None,Failed
TXN001299,Bank Transfer,None,Failed
TXN001300,PayPal,None,Pending
TXN001301,PayPal,None,Success
TXN001302,PayPal,None,Pending
TXN001303,Credit Card,Amex,Success
TXN001304,Credit Card,None,Success
TXN001305,Crypto,None,Pending
TXN001306,Debit Card,Amex,Failed
TXN001307,Debit Card,MasterCard,Failed
TXN001308,Debit Card,None,Failed
TXN001309,Crypto,None,Success
TXN001310,Bank Transfer,None,Success
TXN001311,Credit Card,MasterCard,Failed
TXN001312,PayPal,None,Failed
TXN001313,Bank Transfer,None,Failed
TXN001314,Debit Card,Visa,Pending
TXN001315,Crypto,None,Pending
TXN001316,PayPal,None,Failed
TXN001317,PayPal,None,Pending
TXN001318,Debit Card,Amex,Success
TXN001319,Bank Transfer,None,Failed
TXN001320,Bank Transfer,None,Pending
TXN001321,Credit Card,None,Success
TXN001322,PayPal,None,Pending
TXN001323,PayPal,None,Pending
TXN001324,Credit Card,None,Failed
TXN001325,Debit Card,None,Failed
TXN001326,Crypto,None,Pending
TXN001327,PayPal,None,Success
TXN001328,Credit Card,Amex,Pending
TXN001329,Crypto,None,Success
TXN001330,PayPal,None,Success
TXN001331,Crypto,None,Pending
TXN001332,Credit Card,None,Failed
TXN001333,Debit Card,Visa,Failed
TXN001334,Debit Card,MasterCard,Success
TXN001335,Bank Transfer,None,Failed
TXN001336,Credit Card,Visa,Success
TXN001337,Bank Transfer,None,Success
TXN001338,Debit Card,MasterCard,Success
TXN001339,PayPal,None,Pending
TXN001340,Debit Card,MasterCard,Pending
TXN001341,PayPal,None,Failed
TXN001342,PayPal,None,Failed
TXN001343,Bank Transfer,None,Failed
TXN001344,Crypto,None,Success
TXN001345,Debit Card,Visa,Failed
TXN001346,Credit Card,Visa,Success
TXN001347,PayPal,None,Failed
