transaction_id,user_id,product_id,amount,payment_method,status,timestamp
TXN000372,1282,224,208.12,Bank Transfer,Success,2024-01-01 06:12:00
TXN000373,686,275,208.12,Crypto,Pending,2024-01-01 06:13:00
TXN000374,3041,258,208.12,Bank Transfer,Success,2024-01-01 06:14:00
TXN000375,196,148,208.12,Crypto,Pending,2024-01-01 06:15:00
TXN000376,4093,39,208.12,Bank Transfer,Pending,2024-01-01 06:16:00
TXN000377,3196,386,208.12,Credit Card,Success,2024-01-01 06:17:00
TXN000378,3789,286,208.12,Bank Transfer,Failed,2024-01-01 06:18:00
TXN000379,2401,355,208.12,Credit Card,Pending,2024-01-01 06:19:00
TXN000380,50,61,208.12,Debit Card,Pending,2024-01-01 06:20:00
TXN000381,4927,407,208.12,Debit Card,Pending,2024-01-01 06:21:00
TXN000382,1856,296,208.12,Credit Card,Success,2024-01-01 06:22:00
TXN000383,4412,466,208.12,Credit Card,Success,2024-01-01 06:23:00
TXN000384,1191,10,208.12,Debit Card,Failed,2024-01-01 06:24:00
TXN000385,2167,251,208.12,Crypto,Failed,2024-01-01 06:25:00
TXN000386,3132,87,208.12,Credit Card,Success,2024-01-01 06:26:00
TXN000387,2326,213,208.12,PayPal,Pending,2024-01-01 06:27:00
TXN000388,3431,466,208.12,Debit Card,Failed,2024-01-01 06:28:00
TXN000389,1209,260,208.12,PayPal,Success,2024-01-01 06:29:00
TXN000390,3083,367,208.12,Credit Card,Success,2024-01-01 06:30:00
TXN000391,3756,409,208.12,Crypto,Failed,2024-01-01 06:31:00
TXN000392,2476,179,208.12,PayPal,Pending,2024-01-01 06:32:00
TXN000393,3794,202,208.12,PayPal,Success,2024-01-01 06:33:00
TXN000394,1520,166,208.12,Debit Card,Pending,2024-01-01 06:34:00
TXN000395,1218,139,208.12,Credit Card,Success,2024-01-01 06:35:00
TXN000396,1496,228,208.12,Bank Transfer,Success,2024-01-01 06:36:00
TXN000397,1145,192,208.12,Crypto,Success,2024-01-01 06:37:00
TXN000398,1870,36,208.12,Debit Card,Success,2024-01-01 06:38:00
TXN000399,1760,445,208.12,Crypto,Pending,2024-01-01 06:39:00
TXN000400,3168,17,208.12,Bank Transfer,Success,2024-01-01 06:40:00
TXN000401,644,451,208.12,Bank Transfer,Success,2024-01-01 06:41:00
TXN000402,1332,219,208.12,Credit Card,Pending,2024-01-01 06:42:00
TXN000403,4748,361,208.12,Credit Card,Success,2024-01-01 06:43:00
TXN000404,4251,24,208.12,Debit Card,Failed,2024-01-01 06:44:00
TXN000405,3398,455,208.12,Debit Card,Pending,2024-01-01 06:45:00
TXN000406,3445,270,208.12,Bank Transfer,Success,2024-01-01 06:46:00
TXN000407,1187,327,208.12,PayPal,Failed,2024-01-01 06:47:00
TXN000408,910,121,208.12,PayPal,Success,2024-01-01 06:48:00
TXN000409,3102,170,208.12,Credit Card,Pending,2024-01-01 06:49:00
TXN000410,586,182,208.12,Bank Transfer,Pending,2024-01-01 06:50:00
TXN000411,574,357,208.12,Crypto,Pending,2024-01-01 06:51:00
TXN000412,1774,488,208.12,PayPal,Success,2024-01-01 06:52:00
TXN000413,4557,167,208.12,Debit Card,Failed,2024-01-01 06:53:00
TXN000414,3069,110,208.12,Bank Transfer,Failed,2024-01-01 06:54:00
TXN000415,4935,153,208.12,Crypto,Pending,2024-01-01 06:55:00
TXN000416,1358,419,208.12,Credit Card,Failed,2024-01-01 06:56:00
TXN000417,2127,497,208.12,PayPal,Success,2024-01-01 06:57:00
TXN000418,4326,361,208.12,Crypto,Success,2024-01-01 06:58:00
TXN000419,1275,202,208.12,Bank Transfer,Pending,2024-01-01 06:59:00
TXN000420,1217,373,208.12,Bank Transfer,Failed,2024-01-01 07:00:00
TXN000421,264,57,208.12,Debit Card,Success,2024-01-01 07:01:00
TXN000422,124,204,208.12,Crypto,Success,2024-01-01 07:02:00
TXN000423,1993,368,208.12,Credit Card,Success,2024-01-01 07:03:00
TXN000424,4346,107,208.12,Bank Transfer,Pending,2024-01-01 07:04:00
TXN000425,3241,80,208.12,Credit Card,Failed,2024-01-01 07:05:00
TXN000426,2980,178,208.12,Bank Transfer,Success,2024-01-01 07:06:00
TXN000427,1529,102,208.12,Credit Card,Failed,2024-01-01 07:07:00
TXN000428,326,195,208.12,Crypto,Pending,2024-01-01 07:08:00
TXN000429,3828,74,208.12,PayPal,Failed,2024-01-01 07:09:00
TXN000430,4817,412,208.12,Credit Card,Failed,2024-01-01 07:10:00
TXN000431,4144,51,208.12,Credit Card,Pending,2024-01-01 07:11:00
TXN000432,689,418,208.12,Bank Transfer,Failed,2024-01-01 07:12:00
TXN000433,1275,439,208.12,Credit Card,Pending,2024-01-01 07:13:00
TXN000434,4477,397,208.12,Bank Transfer,Success,2024-01-01 07:14:00
TXN000435,3131,167,208.12,Bank Transfer,Failed,2024-01-01 07:15:00
TXN000436,3834,5,208.12,Crypto,Success,2024-01-01 07:16:00
TXN000437,3768,54,208.12,Credit Card,Success,2024-01-01 07:17:00
TXN000438,3266,149,208.12,Debit Card,Pending,2024-01-01 07:18:00
TXN000439,734,290,208.12,Debit Card,Success,2024-01-01 07:19:00
TXN000440,2311,25,208.12,Credit Card,Failed,2024-01-01 07:20:00
TXN000441,2101,222,208.12,PayPal,Pending,2024-01-01 07:21:00
TXN000442,1489,267,208.12,Crypto,Pending,2024-01-01 07:22:00
TXN000443,4629,478,208.12,Crypto,Success,2024-01-01 07:23:00
TXN000444,2621,255,208.12,Crypto,Failed,2024-01-01 07:24:00
TXN000445,3283,486,208.12,Crypto,Success,2024-01-01 07:25:00
TXN000446,4327,371,208.12,Debit Card,Pending,2024-01-01 07:26:00
TXN000447,2074,261,208.12,Bank Transfer,Failed,2024-01-01 07:27:00
TXN000448,3668,118,208.12,Debit Card,Success,2024-01-01 07:28:00
TXN000449,4105,133,208.12,PayPal,Success,2024-01-01 07:29:00
TXN000450,4120,477,208.12,Credit Card,Success,2024-01-01 07:30:00
TXN000451,1111,421,208.12,Crypto,Success,2024-01-01 07:31:00
TXN000452,4335,53,208.12,Bank Transfer,Success,2024-01-01 07:32:00
TXN000453,109,296,208.12,Credit Card,Failed,2024-01-01 07:33:00
TXN000454,404,100,208.12,Debit Card,Success,2024-01-01 07:34:00
TXN000455,4030,143,208.12,Crypto,Pending,2024-01-01 07:35:00
TXN000456,1263,159,208.12,PayPal,Success,2024-01-01 07:36:00
TXN000457,3731,71,208.12,PayPal,Failed,2024-01-01 07:37:00
TXN000458,1758,114,208.12,PayPal,Success,2024-01-01 07:38:00
TXN000459,2694,450,208.12,Debit Card,Success,2024-01-01 07:39:00
TXN000460,1513,274,208.12,PayPal,Success,2024-01-01 07:40:00
TXN000461,292,469,208.12,Debit Card,Pending,2024-01-01 07:41:00
TXN000462,4892,337,208.12,Debit Card,Failed,2024-01-01 07:42:00
TXN000463,2109,106,208.12,PayPal,Failed,2024-01-01 07:43:00
TXN000464,2712,435,208.12,Bank Transfer,Failed,2024-01-01 07:44:00
TXN000465,4247,324,208.12,Credit Card,Pending,2024-01-01 07:45:00
TXN000466,4973,144,208.12,Crypto,Pending,2024-01-01 07:46:00
TXN000467,4189,409,208.12,Bank Transfer,Failed,2024-01-01 07:47:00
TXN000468,2407,29,208.12,Credit Card,Pending,2024-01-01 07:48:00
TXN000469,2400,349,208.12,Bank Transfer,Failed,2024-01-01 07:49:00
TXN000470,1579,25,208.12,Debit Card,Success,2024-01-01 07:50:00
TXN000471,2750,316,208.12,Crypto,Pending,2024-01-01 07:51:00
TXN000472,2866,345,208.12,Bank Transfer,Pending,2024-01-01 07:52:00
TXN000473,3425,230,208.12,Debit Card,Success,2024-01-01 07:53:00
TXN000474,4628,230,208.12,Crypto,Success,2024-01-01 07:54:00
TXN000475,3232,242,208.12,Crypto,Pending,2024-01-01 07:55:00
TXN000476,2973,322,208.12,Bank Transfer,Success,2024-01-01 07:56:00
TXN000477,633,429,208.12,Crypto,Failed,2024-01-01 07:57:00
TXN000478,2452,280,208.12,PayPal,Pending,2024-01-01 07:58:00
TXN000479,3273,464,208.12,Debit Card,Failed,2024-01-01 07:59:00
TXN000480,1634,247,208.12,Bank Transfer,Success,2024-01-01 08:00:00
TXN000481,4793,489,208.12,Debit Card,Pending,2024-01-01 08:01:00
TXN000482,4214,413,208.12,Credit Card,Pending,2024-01-01 08:02:00
TXN000483,2130,392,208.12,Credit Card,Failed,2024-01-01 08:03:00
TXN000484,1908,58,208.12,Crypto,Pending,2024-01-01 08:04:00
TXN000485,1359,304,208.12,Bank Transfer,Failed,2024-01-01 08:05:00
TXN000486,4409,255,208.12,Crypto,Failed,2024-01-01 08:06:00
TXN000487,573,109,208.12,Debit Card,Pending,2024-01-01 08:07:00
TXN000488,3965,96,208.12,Debit Card,Pending,2024-01-01 08:08:00
TXN000489,1686,289,208.12,Crypto,Pending,2024-01-01 08:09:00
TXN000490,2443,65,208.12,PayPal,Success,2024-01-01 08:10:00
TXN000491,897,184,208.12,Bank Transfer,Pending,2024-01-01 08:11:00
TXN000492,3749,456,208.12,Credit Card,Success,2024-01-01 08:12:00
TXN000493,1135,449,208.12,Bank Transfer,Failed,2024-01-01 08:13:00
TXN000494,2134,387,208.12,PayPal,Success,2024-01-01 08:14:00
TXN000495,2940,357,208.12,PayPal,Pending,2024-01-01 08:15:00
TXN000496,910,208,208.12,Crypto,Failed,2024-01-01 08:16:00
TXN000497,2873,328,208.12,Credit Card,Success,2024-01-01 08:17:00
TXN000498,4545,112,208.12,Crypto,Success,2024-01-01 08:18:00
TXN000499,4400,22,208.12,Bank Transfer,Pending,2024-01-01 08:19:00
TXN000500,1547,239,208.12,Debit Card,Pending,2024-01-01 08:20:00
TXN000501,3183,79,208.12,Credit Card,Pending,2024-01-01 08:21:00
TXN000502,765,73,208.12,Credit Card,Failed,2024-01-01 08:22:00
TXN000503,3081,108,208.12,Crypto,Failed,2024-01-01 08:23:00
TXN000504,2456,315,208.12,Credit Card,Failed,2024-01-01 08:24:00
TXN000505,1409,145,208.12,Credit Card,Success,2024-01-01 08:25:00
TXN000506,2031,438,208.12,Bank Transfer,Success,2024-01-01 08:26:00
TXN000507,823,473,208.12,Debit Card,Pending,2024-01-01 08:27:00
TXN000508,3898,483,208.12,Crypto,Failed,2024-01-01 08:28:00
TXN000509,2653,325,208.12,Debit Card,Failed,2024-01-01 08:29:00
TXN000510,4122,464,208.12,Debit Card,Success,2024-01-01 08:30:00
TXN000511,3923,27,208.12,Crypto,Success,2024-01-01 08:31:00
TXN000512,4602,25,208.12,PayPal,Failed,2024-01-01 08:32:00
TXN000513,964,160,208.12,Crypto,Success,2024-01-01 08:33:00
TXN000514,2870,210,208.12,Bank Transfer,Success,2024-01-01 08:34:00
TXN000515,3697,71,208.12,Debit Card,Success,2024-01-01 08:35:00
TXN000516,1466,415,208.12,Credit Card,Failed,2024-01-01 08:36:00
TXN000517,2717,28,208.12,PayPal,Success,2024-01-01 08:37:00
TXN000518,4974,36,208.12,PayPal,Success,2024-01-01 08:38:00
TXN000519,2681,60,208.12,Debit Card,Pending,2024-01-01 08:39:00
TXN000520,1519,439,208.12,Debit Card,Pending,2024-01-01 08:40:00
TXN000521,3157,363,208.12,Credit Card,Success,2024-01-01 08:41:00
TXN000522,3897,475,208.12,PayPal,Success,2024-01-01 08:42:00
TXN000523,3893,427,208.12,PayPal,Success,2024-01-01 08:43:00
TXN000524,1540,234,208.12,Bank Transfer,Success,2024-01-01 08:44:00
TXN000525,968,165,208.12,PayPal,Pending,2024-01-01 08:45:00
TXN000526,4580,105,208.12,PayPal,Success,2024-01-01 08:46:00
TXN000527,1736,435,208.12,PayPal,Pending,2024-01-01 08:47:00
TXN000528,1737,154,208.12,Bank Transfer,Pending,2024-01-01 08:48:00
TXN000529,1560,5,208.12,PayPal,Failed,2024-01-01 08:49:00
TXN000530,3956,305,208.12,Credit Card,Failed,2024-01-01 08:50:00
TXN000531,2975,486,208.12,Bank Transfer,Success,2024-01-01 08:51:00
TXN000532,1931,306,208.12,Crypto,Failed,2024-01-01 08:52:00
TXN000533,3625,456,208.12,Credit Card,Success,2024-01-01 08:53:00
TXN000534,2115,362,208.12,Crypto,Success,2024-01-01 08:54:00
TXN000535,1002,166,208.12,PayPal,Failed,2024-01-01 08:55:00
TXN000536,2764,6,208.12,Bank Transfer,Failed,2024-01-01 08:56:00
TXN000537,2612,3,208.12,Crypto,Pending,2024-01-01 08:57:00
TXN000538,984,247,208.12,Bank Transfer,Success,2024-01-01 08:58:00
TXN000539,3363,257,208.12,Credit Card,Failed,2024-01-01 08:59:00
TXN000540,3351,1,208.12,Bank Transfer,Pending,2024-01-01 09:00:00
TXN000541,179,126,208.12,Debit Card,Success,2024-01-01 09:01:00
TXN000542,106,444,208.12,Debit Card,Success,2024-01-01 09:02:00
TXN000543,940,139,208.12,Debit Card,Success,2024-01-01 09:03:00
TXN000544,370,383,208.12,Bank Transfer,Pending,2024-01-01 09:04:00
TXN000545,965,215,208.12,Bank Transfer,Failed,2024-01-01 09:05:00
TXN000546,2930,458,208.12,Credit Card,Failed,2024-01-01 09:06:00
TXN000547,4166,479,208.12,Crypto,Success,2024-01-01 09:07:00
TXN000548,3104,419,208.12,Bank Transfer,Pending,2024-01-01 09:08:00
TXN000549,3285,406,208.12,PayPal,Success,2024-01-01 09:09:00
TXN000550,3427,27,208.12,Bank Transfer,Pending,2024-01-01 09:10:00
TXN000551,1724,79,208.12,Debit Card,Pending,2024-01-01 09:11:00
TXN000552,3721,260,208.12,PayPal,Success,2024-01-01 09:12:00
TXN000553,3388,99,208.12,Credit Card,Failed,2024-01-01 09:13:00
TXN000554,1023,342,208.12,Debit Card,Success,2024-01-01 09:14:00
TXN000555,1536,59,208.12,Crypto,Success,2024-01-01 09:15:00
TXN000556,382,119,208.12,Crypto,Success,2024-01-01 09:16:00
TXN000557,1869,362,208.12,Debit Card,Success,2024-01-01 09:17:00
TXN000558,2455,112,208.12,Bank Transfer,Pending,2024-01-01 09:18:00
TXN000559,4449,45,208.12,Debit Card,Pending,2024-01-01 09:19:00
TXN000560,3637,260,208.12,Crypto,Success,2024-01-01 09:20:00
TXN000561,275,286,208.12,Bank Transfer,Success,2024-01-01 09:21:00
TXN000562,1386,254,208.12,Debit Card,Failed,2024-01-01 09:22:00
TXN000563,1249,48,208.12,PayPal,Success,2024-01-01 09:23:00
TXN000564,3901,141,208.12,Credit Card,Pending,2024-01-01 09:24:00
TXN000565,1937,442,208.12,Debit Card,Success,2024-01-01 09:25:00
TXN000566,4159,110,208.12,Debit Card,Success,2024-01-01 09:26:00
TXN000567,2461,277,208.12,PayPal,Pending,2024-01-01 09:27:00
TXN000568,4671,265,208.12,Credit Card,Success,2024-01-01 09:28:00
TXN000569,1670,350,208.12,Bank Transfer,Success,2024-01-01 09:29:00
TXN000570,239,497,208.12,Debit Card,Success,2024-01-01 09:30:00
TXN000571,3816,280,208.12,PayPal,Failed,2024-01-01 09:31:00
TXN000572,3096,107,208.12,Debit Card,Failed,2024-01-01 09:32:00
TXN000573,3293,319,208.12,PayPal,Failed,2024-01-01 09:33:00
TXN000574,1388,290,208.12,Credit Card,Failed,2024-01-01 09:34:00
TXN000575,2029,83,208.12,Crypto,Pending,2024-01-01 09:35:00
TXN000576,3621,27,208.12,Crypto,Failed,2024-01-01 09:36:00
TXN000577,3139,147,208.12,Credit Card,Pending,2024-01-01 09:37:00
TXN000578,1520,476,208.12,Crypto,Success,2024-01-01 09:38:00
TXN000579,1362,117,208.12,Debit Card,Success,2024-01-01 09:39:00
TXN000580,439,237,208.12,Credit Card,Pending,2024-01-01 09:40:00
TXN000581,1478,56,208.12,PayPal,Success,2024-01-01 09:41:00
TXN000582,3040,175,208.12,Credit Card,Pending,2024-01-01 09:42:00
TXN000583,4977,288,208.12,Crypto,Pending,2024-01-01 09:43:00
TXN000584,879,467,208.12,Debit Card,Failed,2024-01-01 09:44:00
TXN000585,2298,416,208.12,PayPal,Success,2024-01-01 09:45:00
TXN000586,1406,273,208.12,Crypto,Failed,2024-01-01 09:46:00
TXN000587,1521,384,208.12,Credit Card,Success,2024-01-01 09:47:00
TXN000588,1343,114,208.12,Bank Transfer,Success,2024-01-01 09:48:00
TXN000589,4183,359,208.12,Debit Card,Pending,2024-01-01 09:49:00
TXN000590,4521,71,208.12,Credit Card,Failed,2024-01-01 09:50:00
TXN000591,4830,413,208.12,Debit Card,Success,2024-01-01 09:51:00
TXN000592,3758,98,208.12,Crypto,Success,2024-01-01 09:52:00
TXN000593,1738,262,208.12,Credit Card,Success,2024-01-01 09:53:00
TXN000594,2573,148,208.12,Crypto,Pending,2024-01-01 09:54:00
TXN000595,4059,183,208.12,Bank Transfer,Pending,2024-01-01 09:55:00
TXN000596,1830,430,208.12,Crypto,Pending,2024-01-01 09:56:00
TXN000597,3244,232,208.12,Bank Transfer,Success,2024-01-01 09:57:00
TXN000598,855,390,208.12,PayPal,Success,2024-01-01 09:58:00
TXN000599,3117,100,208.12,Credit Card,Success,2024-01-01 09:59:00
TXN000600,1199,216,208.12,Crypto,Failed,2024-01-01 10:00:00
TXN000601,4949,479,208.12,Credit Card,Failed,2024-01-01 10:01:00
TXN000602,309,308,208.12,Credit Card,Failed,2024-01-01 10:02:00
TXN000603,3638,476,208.12,Debit Card,Success,2024-01-01 10:03:00
TXN000604,1855,489,208.12,Crypto,Success,2024-01-01 10:04:00
TXN000605,1312,394,208.12,Bank Transfer,Pending,2024-01-01 10:05:00
TXN000606,1876,16,208.12,Debit Card,Failed,2024-01-01 10:06:00
TXN000607,678,389,208.12,Bank Transfer,Success,2024-01-01 10:07:00
TXN000608,1808,38,208.12,Crypto,Failed,2024-01-01 10:08:00
TXN000609,3804,482,208.12,Bank Transfer,Failed,2024-01-01 10:09:00
TXN000610,2991,458,208.12,Credit Card,Failed,2024-01-01 10:10:00
TXN000611,4524,370,208.12,Crypto,Success,2024-01-01 10:11:00
TXN000612,4732,494,208.12,PayPal,Failed,2024-01-01 10:12:00
TXN000613,1729,24,208.12,PayPal,Pending,2024-01-01 10:13:00
TXN000614,2494,421,208.12,Credit Card,Failed,2024-01-01 10:14:00
TXN000615,4316,340,208.12,Credit Card,Success,2024-01-01 10:15:00
TXN000616,3023,319,208.12,Debit Card,Failed,2024-01-01 10:16:00
TXN000617,2370,79,208.12,Bank Transfer,Failed,2024-01-01 10:17:00
TXN000618,3234,53,208.12,PayPal,Pending,2024-01-01 10:18:00
TXN000619,967,76,208.12,PayPal,Success,2024-01-01 10:19:00
TXN000620,1968,280,208.12,Bank Transfer,Pending,2024-01-01 10:20:00
TXN000621,1331,85,208.12,Crypto,Success,2024-01-01 10:21:00
TXN000622,4538,35,208.12,Credit Card,Success,2024-01-01 10:22:00
TXN000623,4187,367,208.12,Debit Card,Success,2024-01-01 10:23:00
TXN000624,3792,407,208.12,Debit Card,Pending,2024-01-01 10:24:00
TXN000625,2841,182,208.12,Crypto,Success,2024-01-01 10:25:00
TXN000626,3153,216,208.12,Debit Card,Success,2024-01-01 10:26:00
TXN000627,1632,60,208.12,Bank Transfer,Success,2024-01-01 10:27:00
TXN000628,4305,345,208.12,Credit Card,Failed,2024-01-01 10:28:00
TXN000629,2939,260,208.12,Crypto,Pending,2024-01-01 10:29:00
TXN000630,3913,434,208.12,Debit Card,Pending,2024-01-01 10:30:00
TXN000631,3268,442,208.12,Credit Card,Failed,2024-01-01 10:31:00
TXN000632,3271,302,208.12,Crypto,Pending,2024-01-01 10:32:00
TXN000633,3028,463,208.12,Debit Card,Pending,2024-01-01 10:33:00
TXN000634,4944,362,208.12,Crypto,Pending,2024-01-01 10:34:00
TXN000635,2435,101,208.12,PayPal,Success,2024-01-01 10:35:00
TXN000636,87,277,208.12,Crypto,Success,2024-01-01 10:36:00
TXN000637,4772,368,208.12,Debit Card,Failed,2024-01-01 10:37:00
TXN000638,686,442,208.12,Credit Card,Pending,2024-01-01 10:38:00
TXN000639,3718,151,208.12,Credit Card,Failed,2024-01-01 10:39:00
TXN000640,1147,65,208.12,Crypto,Failed,2024-01-01 10:40:00
TXN000641,1932,127,208.12,Credit Card,Success,2024-01-01 10:41:00
TXN000642,4900,57,208.12,Bank Transfer,Success,2024-01-01 10:42:00
TXN000643,1135,364,208.12,Bank Transfer,Success,2024-01-01 10:43:00
TXN000644,3386,198,208.12,Debit Card,Pending,2024-01-01 10:44:00
TXN000645,1732,462,208.12,PayPal,Success,2024-01-01 10:45:00
TXN000646,2392,326,208.12,Bank Transfer,Pending,2024-01-01 10:46:00
TXN000647,42,230,208.12,Bank Transfer,Failed,2024-01-01 10:47:00
TXN000648,4737,86,208.12,Crypto,Success,2024-01-01 10:48:00
TXN000649,4981,393,208.12,PayPal,Pending,2024-01-01 10:49:00
TXN000650,4814,28,208.12,Bank Transfer,Pending,2024-01-01 10:50:00
TXN000651,1695,185,208.12,Bank Transfer,Failed,2024-01-01 10:51:00
TXN000652,219,125,208.12,Debit Card,Failed,2024-01-01 10:52:00
TXN000653,4212,115,208.12,Debit Card,Success,2024-01-01 10:53:00
TXN000654,4418,301,208.12,Credit Card,Pending,2024-01-01 10:54:00
TXN000655,221,96,208.12,Crypto,Failed,2024-01-01 10:55:00
TXN000656,2194,465,208.12,Debit Card,Success,2024-01-01 10:56:00
TXN000657,4154,321,208.12,PayPal,Failed,2024-01-01 10:57:00
TXN000658,3097,432,208.12,Credit Card,Success,2024-01-01 10:58:00
TXN000659,2101,120,208.12,Debit Card,Success,2024-01-01 10:59:00
TXN000660,1449,328,208.12,Debit Card,Failed,2024-01-01 11:00:00
TXN000661,4103,18,208.12,Crypto,Pending,2024-01-01 11:01:00
TXN000662,596,59,208.12,Bank Transfer,Success,2024-01-01 11:02:00
TXN000663,202,473,208.12,Debit Card,Success,2024-01-01 11:03:00
TXN000664,4822,156,208.12,Credit Card,Pending,2024-01-01 11:04:00
TXN000665,3221,411,208.12,Crypto,Success,2024-01-01 11:05:00
TXN000666,967,290,208.12,Credit Card,Pending,2024-01-01 11:06:00
TXN000667,1977,289,208.12,Credit Card,Failed,2024-01-01 11:07:00
TXN000668,1111,408,208.12,PayPal,Failed,2024-01-01 11:08:00
TXN000669,3377,383,208.12,Crypto,Success,2024-01-01 11:09:00
TXN000670,2399,397,208.12,PayPal,Failed,2024-01-01 11:10:00
TXN000671,3245,171,208.12,Crypto,Pending,2024-01-01 11:11:00
TXN000672,1204,17,208.12,Bank Transfer,Failed,2024-01-01 11:12:00
TXN000673,2812,12,208.12,Debit Card,Success,2024-01-01 11:13:00
TXN000674,3608,370,208.12,PayPal,Failed,2024-01-01 11:14:00
TXN000675,3648,293,208.12,Credit Card,Pending,2024-01-01 11:15:00
TXN000676,2876,490,208.12,Bank Transfer,Pending,2024-01-01 11:16:00
TXN000677,130,200,208.12,Bank Transfer,Success,2024-01-01 11:17:00
TXN000678,3754,282,208.12,Crypto,Failed,2024-01-01 11:18:00
TXN000679,2799,366,208.12,Credit Card,Failed,2024-01-01 11:19:00
TXN000680,1496,217,208.12,Debit Card,Failed,2024-01-01 11:20:00
TXN000681,4090,31,208.12,PayPal,Success,2024-01-01 11:21:00
TXN000682,2,138,208.12,Debit Card,Failed,2024-01-01 11:22:00
TXN000683,919,139,208.12,PayPal,Failed,2024-01-01 11:23:00
TXN000684,4831,301,208.12,Debit Card,Failed,2024-01-01 11:24:00
TXN000685,3867,19,208.12,Bank Transfer,Pending,2024-01-01 11:25:00
TXN000686,4920,312,208.12,Credit Card,Failed,2024-01-01 11:26:00
TXN000687,3687,308,208.12,Bank Transfer,Pending,2024-01-01 11:27:00
TXN000688,2594,235,208.12,Credit Card,Success,2024-01-01 11:28:00
TXN000689,2608,387,208.12,Crypto,Success,2024-01-01 11:29:00
TXN000690,524,342,208.12,Credit Card,Pending,2024-01-01 11:30:00
TXN000691,201,189,208.12,Credit Card,Failed,2024-01-01 11:31:00
TXN000692,2738,415,208.12,Bank Transfer,Failed,2024-01-01 11:32:00
TXN000693,4082,470,208.12,Credit Card,Pending,2024-01-01 11:33:00
TXN000694,2941,452,208.12,Bank Transfer,Pending,2024-01-01 11:34:00
TXN000695,659,250,208.12,PayPal,Pending,2024-01-01 11:35:00
TXN000696,3108,347,208.12,Crypto,Failed,2024-01-01 11:36:00
TXN000697,2836,152,208.12,Crypto,Failed,2024-01-01 11:37:00
TXN000698,3663,294,208.12,Bank Transfer,Pending,2024-01-01 11:38:00
TXN000699,1389,143,208.12,Debit Card,Success,2024-01-01 11:39:00
TXN000700,2908,333,208.12,Crypto,Failed,2024-01-01 11:40:00
TXN000701,3405,37,208.12,Debit Card,Success,2024-01-01 11:41:00
TXN000702,551,95,208.12,Bank Transfer,Success,2024-01-01 11:42:00
TXN000703,4173,371,208.12,PayPal,Failed,2024-01-01 11:43:00
TXN000704,955,499,208.12,Debit Card,Success,2024-01-01 11:44:00
TXN000705,166,225,208.12,PayPal,Failed,2024-01-01 11:45:00
TXN000706,484,64,208.12,Bank Transfer,Success,2024-01-01 11:46:00
TXN000707,1404,207,208.12,Bank Transfer,Pending,2024-01-01 11:47:00
