interaction_id,user_id,product_id,action,timestamp
546,3726,26,Purchased,2024-01-01 09:05:00
547,4326,367,Added to Cart,2024-01-01 09:06:00
548,877,75,Wishlist,2024-01-01 09:07:00
549,1887,90,Added to Cart,2024-01-01 09:08:00
550,566,297,Wishlist,2024-01-01 09:09:00
551,1881,352,Wishlist,2024-01-01 09:10:00
552,4485,31,Viewed,2024-01-01 09:11:00
553,3662,56,Viewed,2024-01-01 09:12:00
554,746,435,Purchased,2024-01-01 09:13:00
555,1091,315,Viewed,2024-01-01 09:14:00
556,3231,375,Purchased,2024-01-01 09:15:00
557,1024,193,Viewed,2024-01-01 09:16:00
558,855,423,Added to Cart,2024-01-01 09:17:00
559,4806,29,Wishlist,2024-01-01 09:18:00
560,1106,268,Added to Cart,2024-01-01 09:19:00
561,206,101,Purchased,2024-01-01 09:20:00
562,3170,320,Wishlist,2024-01-01 09:21:00
563,1368,111,Purchased,2024-01-01 09:22:00
564,4065,394,Added to Cart,2024-01-01 09:23:00
565,692,491,Purchased,2024-01-01 09:24:00
566,950,340,Purchased,2024-01-01 09:25:00
567,2531,29,Viewed,2024-01-01 09:26:00
568,1584,22,Added to Cart,2024-01-01 09:27:00
569,4655,34,Purchased,2024-01-01 09:28:00
570,388,171,Added to Cart,2024-01-01 09:29:00
571,4475,60,Purchased,2024-01-01 09:30:00
572,1857,360,Added to Cart,2024-01-01 09:31:00
573,2595,250,Added to Cart,2024-01-01 09:32:00
574,2001,496,Added to Cart,2024-01-01 09:33:00
575,1618,221,Wishlist,2024-01-01 09:34:00
576,2068,452,Viewed,2024-01-01 09:35:00
577,1651,371,Purchased,2024-01-01 09:36:00
578,1923,81,Added to Cart,2024-01-01 09:37:00
579,1607,105,Wishlist,2024-01-01 09:38:00
580,1627,110,Wishlist,2024-01-01 09:39:00
581,1928,374,Purchased,2024-01-01 09:40:00
582,1378,221,Added to Cart,2024-01-01 09:41:00
583,159,438,Viewed,2024-01-01 09:42:00
584,4531,247,Purchased,2024-01-01 09:43:00
585,1368,461,Wishlist,2024-01-01 09:44:00
586,2080,365,Viewed,2024-01-01 09:45:00
587,2974,311,Viewed,2024-01-01 09:46:00
588,1373,227,Viewed,2024-01-01 09:47:00
589,1476,230,Added to Cart,2024-01-01 09:48:00
590,1990,78,Purchased,2024-01-01 09:49:00
591,3348,255,Added to Cart,2024-01-01 09:50:00
592,4485,467,Viewed,2024-01-01 09:51:00
593,4031,328,Wishlist,2024-01-01 09:52:00
594,4930,99,Purchased,2024-01-01 09:53:00
595,1069,129,Wishlist,2024-01-01 09:54:00
596,1311,393,Added to Cart,2024-01-01 09:55:00
597,1886,159,Viewed,2024-01-01 09:56:00
598,4559,270,Added to Cart,2024-01-01 09:57:00
599,1664,441,Wishlist,2024-01-01 09:58:00
600,4501,290,Purchased,2024-01-01 09:59:00
601,1558,379,Viewed,2024-01-01 10:00:00
602,4146,365,Wishlist,2024-01-01 10:01:00
603,4106,387,Purchased,2024-01-01 10:02:00
604,2458,379,Wishlist,2024-01-01 10:03:00
605,3298,485,Added to Cart,2024-01-01 10:04:00
606,4762,346,Wishlist,2024-01-01 10:05:00
607,862,64,Purchased,2024-01-01 10:06:00
608,421,42,Added to Cart,2024-01-01 10:07:00
609,3267,339,Wishlist,2024-01-01 10:08:00
610,2263,216,Added to Cart,2024-01-01 10:09:00
611,1238,446,Added to Cart,2024-01-01 10:10:00
612,2246,379,Viewed,2024-01-01 10:11:00
613,2266,155,Wishlist,2024-01-01 10:12:00
614,3680,65,Wishlist,2024-01-01 10:13:00
615,3088,408,Purchased,2024-01-01 10:14:00
616,1151,194,Added to Cart,2024-01-01 10:15:00
617,1935,107,Viewed,2024-01-01 10:16:00
618,2927,378,Purchased,2024-01-01 10:17:00
619,4807,339,Viewed,2024-01-01 10:18:00
620,1768,24,Viewed,2024-01-01 10:19:00
621,4723,28,Added to Cart,2024-01-01 10:20:00
622,2093,325,Added to Cart,2024-01-01 10:21:00
623,964,433,Purchased,2024-01-01 10:22:00
624,3469,392,Wishlist,2024-01-01 10:23:00
625,1175,147,Purchased,2024-01-01 10:24:00
626,3496,276,Viewed,2024-01-01 10:25:00
627,4439,396,Added to Cart,2024-01-01 10:26:00
628,117,64,Purchased,2024-01-01 10:27:00
629,2337,420,Added to Cart,2024-01-01 10:28:00
630,461,81,Viewed,2024-01-01 10:29:00
631,425,184,Added to Cart,2024-01-01 10:30:00
632,269,119,Viewed,2024-01-01 10:31:00
633,2311,346,Wishlist,2024-01-01 10:32:00
634,2555,298,Wishlist,2024-01-01 10:33:00
635,3299,215,Viewed,2024-01-01 10:34:00
636,4702,176,Added to Cart,2024-01-01 10:35:00
637,563,349,Added to Cart,2024-01-01 10:36:00
638,3811,466,Wishlist,2024-01-01 10:37:00
639,885,483,Purchased,2024-01-01 10:38:00
640,2434,331,Purchased,2024-01-01 10:39:00
641,2133,387,Wishlist,2024-01-01 10:40:00
642,490,292,Added to Cart,2024-01-01 10:41:00
643,3802,488,Wishlist,2024-01-01 10:42:00
644,253,374,Viewed,2024-01-01 10:43:00
645,2543,12,Wishlist,2024-01-01 10:44:00
646,2039,299,Viewed,2024-01-01 10:45:00
647,4511,90,Added to Cart,2024-01-01 10:46:00
648,3666,472,Viewed,2024-01-01 10:47:00
649,3587,139,Wishlist,2024-01-01 10:48:00
650,355,489,Purchased,2024-01-01 10:49:00
651,2801,398,Purchased,2024-01-01 10:50:00
652,1226,161,Purchased,2024-01-01 10:51:00
653,378,484,Added to Cart,2024-01-01 10:52:00
654,4218,194,Added to Cart,2024-01-01 10:53:00
655,4538,149,Purchased,2024-01-01 10:54:00
656,3584,479,Viewed,2024-01-01 10:55:00
657,2592,400,Added to Cart,2024-01-01 10:56:00
658,1020,333,Added to Cart,2024-01-01 10:57:00
659,1710,198,Added to Cart,2024-01-01 10:58:00
660,4897,311,Wishlist,2024-01-01 10:59:00
661,1275,172,Viewed,2024-01-01 11:00:00
662,2413,409,Added to Cart,2024-01-01 11:01:00
663,1163,228,Viewed,2024-01-01 11:02:00
664,4302,131,Purchased,2024-01-01 11:03:00
665,321,374,Added to Cart,2024-01-01 11:04:00
666,394,37,Viewed,2024-01-01 11:05:00
667,4404,196,Purchased,2024-01-01 11:06:00
668,415,62,Viewed,2024-01-01 11:07:00
669,1679,228,Wishlist,2024-01-01 11:08:00
670,4499,338,Wishlist,2024-01-01 11:09:00
671,3291,282,Added to Cart,2024-01-01 11:10:00
672,1863,410,Viewed,2024-01-01 11:11:00
673,3885,380,Added to Cart,2024-01-01 11:12:00
674,1502,493,Purchased,2024-01-01 11:13:00
675,2305,210,Wishlist,2024-01-01 11:14:00
676,1165,173,Added to Cart,2024-01-01 11:15:00
677,225,434,Added to Cart,2024-01-01 11:16:00
678,970,88,Wishlist,2024-01-01 11:17:00
679,4444,322,Added to Cart,2024-01-01 11:18:00
680,737,54,Added to Cart,2024-01-01 11:19:00
681,2804,216,Wishlist,2024-01-01 11:20:00
682,2809,237,Purchased,2024-01-01 11:21:00
683,4907,435,Wishlist,2024-01-01 11:22:00
684,492,278,Wishlist,2024-01-01 11:23:00
685,2612,176,Added to Cart,2024-01-01 11:24:00
686,2691,237,Purchased,2024-01-01 11:25:00
687,3584,388,Wishlist,2024-01-01 11:26:00
688,1863,425,Viewed,2024-01-01 11:27:00
689,2877,157,Added to Cart,2024-01-01 11:28:00
690,119,59,Viewed,2024-01-01 11:29:00
691,4872,188,Purchased,2024-01-01 11:30:00
692,1803,475,Viewed,2024-01-01 11:31:00
693,2959,127,Viewed,2024-01-01 11:32:00
694,4244,125,Wishlist,2024-01-01 11:33:00
695,3302,441,Added to Cart,2024-01-01 11:34:00
696,4494,351,Wishlist,2024-01-01 11:35:00
697,1585,482,Purchased,2024-01-01 11:36:00
698,2513,450,Added to Cart,2024-01-01 11:37:00
699,789,436,Purchased,2024-01-01 11:38:00
700,1247,243,Wishlist,2024-01-01 11:39:00
701,2039,433,Purchased,2024-01-01 11:40:00
702,3024,181,Purchased,2024-01-01 11:41:00
703,4680,91,Wishlist,2024-01-01 11:42:00
704,2661,441,Viewed,2024-01-01 11:43:00
705,2896,266,Viewed,2024-01-01 11:44:00
706,1103,137,Purchased,2024-01-01 11:45:00
707,3820,433,Wishlist,2024-01-01 11:46:00
708,2023,183,Purchased,2024-01-01 11:47:00
709,634,25,Added to Cart,2024-01-01 11:48:00
710,958,59,Purchased,2024-01-01 11:49:00
711,3436,324,Purchased,2024-01-01 11:50:00
712,4861,190,Added to Cart,2024-01-01 11:51:00
713,1029,60,Added to Cart,2024-01-01 11:52:00
714,4309,137,Wishlist,2024-01-01 11:53:00
715,1624,387,Purchased,2024-01-01 11:54:00
716,1360,112,Wishlist,2024-01-01 11:55:00
717,2496,330,Viewed,2024-01-01 11:56:00
718,2453,494,Purchased,2024-01-01 11:57:00
719,2138,183,Wishlist,2024-01-01 11:58:00
720,2043,19,Added to Cart,2024-01-01 11:59:00
721,1869,388,Wishlist,2024-01-01 12:00:00
722,372,336,Viewed,2024-01-01 12:01:00
723,3519,441,Purchased,2024-01-01 12:02:00
724,2034,355,Purchased,2024-01-01 12:03:00
725,1485,455,Viewed,2024-01-01 12:04:00
726,1256,116,Purchased,2024-01-01 12:05:00
727,4762,411,Viewed,2024-01-01 12:06:00
728,4076,154,Viewed,2024-01-01 12:07:00
729,995,74,Added to Cart,2024-01-01 12:08:00
730,938,49,Purchased,2024-01-01 12:09:00
731,1469,128,Viewed,2024-01-01 12:10:00
732,369,52,Added to Cart,2024-01-01 12:11:00
733,4093,24,Added to Cart,2024-01-01 12:12:00
734,4988,59,Wishlist,2024-01-01 12:13:00
735,2795,315,Added to Cart,2024-01-01 12:14:00
736,3045,77,Purchased,2024-01-01 12:15:00
737,2822,86,Wishlist,2024-01-01 12:16:00
738,3809,329,Wishlist,2024-01-01 12:17:00
739,1840,198,Wishlist,2024-01-01 12:18:00
740,2696,306,Wishlist,2024-01-01 12:19:00
741,2053,184,Wishlist,2024-01-01 12:20:00
742,4444,187,Purchased,2024-01-01 12:21:00
743,1120,186,Added to Cart,2024-01-01 12:22:00
744,1673,483,Purchased,2024-01-01 12:23:00
745,4294,389,Added to Cart,2024-01-01 12:24:00
746,3931,13,Viewed,2024-01-01 12:25:00
747,732,86,Added to Cart,2024-01-01 12:26:00
748,4670,218,Purchased,2024-01-01 12:27:00
749,4838,479,Purchased,2024-01-01 12:28:00
750,3576,446,Wishlist,2024-01-01 12:29:00
751,2583,15,Added to Cart,2024-01-01 12:30:00
752,590,52,Wishlist,2024-01-01 12:31:00
753,4019,276,Added to Cart,2024-01-01 12:32:00
754,3490,468,Viewed,2024-01-01 12:33:00
755,2194,244,Purchased,2024-01-01 12:34:00
756,3584,312,Wishlist,2024-01-01 12:35:00
757,357,428,Added to Cart,2024-01-01 12:36:00
758,797,53,Added to Cart,2024-01-01 12:37:00
759,259,403,Wishlist,2024-01-01 12:38:00
760,4888,339,Purchased,2024-01-01 12:39:00
761,2015,465,Viewed,2024-01-01 12:40:00
762,549,93,Purchased,2024-01-01 12:41:00
763,2874,199,Viewed,2024-01-01 12:42:00
764,470,392,Purchased,2024-01-01 12:43:00
765,138,146,Viewed,2024-01-01 12:44:00
766,3345,429,Wishlist,2024-01-01 12:45:00
767,4740,458,Wishlist,2024-01-01 12:46:00
768,3705,156,Purchased,2024-01-01 12:47:00
769,170,421,Added to Cart,2024-01-01 12:48:00
770,950,192,Wishlist,2024-01-01 12:49:00
771,4083,54,Added to Cart,2024-01-01 12:50:00
772,1080,387,Added to Cart,2024-01-01 12:51:00
773,4060,77,Wishlist,2024-01-01 12:52:00
774,4780,382,Added to Cart,2024-01-01 12:53:00
775,4654,76,Wishlist,2024-01-01 12:54:00
776,1452,300,Purchased,2024-01-01 12:55:00
777,302,148,Purchased,2024-01-01 12:56:00
778,776,368,Added to Cart,2024-01-01 12:57:00
779,2494,355,Wishlist,2024-01-01 12:58:00
780,891,91,Added to Cart,2024-01-01 12:59:00
781,780,41,Added to Cart,2024-01-01 13:00:00
782,1093,327,Viewed,2024-01-01 13:01:00
783,4669,62,Wishlist,2024-01-01 13:02:00
784,2369,376,Wishlist,2024-01-01 13:03:00
785,1328,104,Viewed,2024-01-01 13:04:00
786,2921,384,Added to Cart,2024-01-01 13:05:00
787,4988,295,Wishlist,2024-01-01 13:06:00
788,1607,207,Viewed,2024-01-01 13:07:00
789,1765,237,Viewed,2024-01-01 13:08:00
790,2275,114,Added to Cart,2024-01-01 13:09:00
791,1200,408,Wishlist,2024-01-01 13:10:00
792,4755,235,Viewed,2024-01-01 13:11:00
793,4791,301,Wishlist,2024-01-01 13:12:00
794,2787,3,Added to Cart,2024-01-01 13:13:00
795,4466,481,Purchased,2024-01-01 13:14:00
796,4132,184,Added to Cart,2024-01-01 13:15:00
797,2304,349,Purchased,2024-01-01 13:16:00
798,1604,494,Added to Cart,2024-01-01 13:17:00
799,4683,226,Added to Cart,2024-01-01 13:18:00
800,1411,306,Purchased,2024-01-01 13:19:00
801,943,10,Viewed,2024-01-01 13:20:00
802,2895,423,Wishlist,2024-01-01 13:21:00
803,4546,260,Wishlist,2024-01-01 13:22:00
804,4305,332,Wishlist,2024-01-01 13:23:00
805,1753,61,Purchased,2024-01-01 13:24:00
806,2252,273,Added to Cart,2024-01-01 13:25:00
807,4796,335,Wishlist,2024-01-01 13:26:00
808,648,439,Wishlist,2024-01-01 13:27:00
809,3830,366,Purchased,2024-01-01 13:28:00
810,136,347,Added to Cart,2024-01-01 13:29:00
811,258,196,Purchased,2024-01-01 13:30:00
812,1416,303,Wishlist,2024-01-01 13:31:00
813,3241,272,Viewed,2024-01-01 13:32:00
814,979,413,Wishlist,2024-01-01 13:33:00
815,1355,55,Viewed,2024-01-01 13:34:00
816,4126,12,Viewed,2024-01-01 13:35:00
817,958,490,Wishlist,2024-01-01 13:36:00
818,3959,161,Wishlist,2024-01-01 13:37:00
819,1151,11,Wishlist,2024-01-01 13:38:00
820,136,240,Added to Cart,2024-01-01 13:39:00
821,2854,471,Viewed,2024-01-01 13:40:00
822,3653,332,Viewed,2024-01-01 13:41:00
823,883,109,Purchased,2024-01-01 13:42:00
824,2239,199,Purchased,2024-01-01 13:43:00
825,3246,394,Viewed,2024-01-01 13:44:00
826,4400,391,Wishlist,2024-01-01 13:45:00
827,674,215,Purchased,2024-01-01 13:46:00
828,2929,223,Added to Cart,2024-01-01 13:47:00
829,1577,243,Wishlist,2024-01-01 13:48:00
830,225,335,Purchased,2024-01-01 13:49:00
831,1066,305,Purchased,2024-01-01 13:50:00
832,630,36,Added to Cart,2024-01-01 13:51:00
833,2111,244,Wishlist,2024-01-01 13:52:00
834,1734,146,Purchased,2024-01-01 13:53:00
835,466,261,Purchased,2024-01-01 13:54:00
836,2187,402,Added to Cart,2024-01-01 13:55:00
837,3597,431,Purchased,2024-01-01 13:56:00
838,4245,450,Wishlist,2024-01-01 13:57:00
839,4946,245,Purchased,2024-01-01 13:58:00
840,4285,293,Viewed,2024-01-01 13:59:00
841,1032,107,Purchased,2024-01-01 14:00:00
842,3109,444,Purchased,2024-01-01 14:01:00
843,79,20,Purchased,2024-01-01 14:02:00
844,4477,304,Viewed,2024-01-01 14:03:00
845,4958,276,Purchased,2024-01-01 14:04:00
846,4695,485,Added to Cart,2024-01-01 14:05:00
847,1044,245,Viewed,2024-01-01 14:06:00
848,4718,405,Purchased,2024-01-01 14:07:00
849,1810,324,Added to Cart,2024-01-01 14:08:00
850,2848,333,Added to Cart,2024-01-01 14:09:00
851,2623,373,Viewed,2024-01-01 14:10:00
852,3156,345,Viewed,2024-01-01 14:11:00
853,4518,335,Wishlist,2024-01-01 14:12:00
854,2775,375,Wishlist,2024-01-01 14:13:00
855,1341,300,Wishlist,2024-01-01 14:14:00
856,2528,63,Viewed,2024-01-01 14:15:00
857,2456,128,Added to Cart,2024-01-01 14:16:00
858,2557,391,Purchased,2024-01-01 14:17:00
859,4233,461,Added to Cart,2024-01-01 14:18:00
860,622,29,Purchased,2024-01-01 14:19:00
861,1475,492,Viewed,2024-01-01 14:20:00
862,3129,430,Wishlist,2024-01-01 14:21:00
863,4581,32,Purchased,2024-01-01 14:22:00
864,303,489,Purchased,2024-01-01 14:23:00
865,3371,111,Wishlist,2024-01-01 14:24:00
866,3424,315,Viewed,2024-01-01 14:25:00
867,628,486,Wishlist,2024-01-01 14:26:00
868,3873,232,Wishlist,2024-01-01 14:27:00
869,4822,449,Purchased,2024-01-01 14:28:00
870,1619,112,Purchased,2024-01-01 14:29:00
871,2894,256,Purchased,2024-01-01 14:30:00
872,2691,478,Viewed,2024-01-01 14:31:00
873,4069,375,Added to Cart,2024-01-01 14:32:00
874,2481,124,Added to Cart,2024-01-01 14:33:00
875,2992,9,Viewed,2024-01-01 14:34:00
876,2133,427,Viewed,2024-01-01 14:35:00
877,2173,385,Wishlist,2024-01-01 14:36:00
878,4946,346,Viewed,2024-01-01 14:37:00
879,3499,369,Wishlist,2024-01-01 14:38:00
880,178,34,Purchased,2024-01-01 14:39:00
881,2099,203,Added to Cart,2024-01-01 14:40:00
882,4572,266,Wishlist,2024-01-01 14:41:00
883,2077,54,Purchased,2024-01-01 14:42:00
884,3374,356,Wishlist,2024-01-01 14:43:00
885,1834,231,Wishlist,2024-01-01 14:44:00
886,4085,170,Viewed,2024-01-01 14:45:00
887,1706,407,Wishlist,2024-01-01 14:46:00
888,3480,8,Wishlist,2024-01-01 14:47:00
889,576,55,Purchased,2024-01-01 14:48:00
890,4688,46,Viewed,2024-01-01 14:49:00
891,3533,263,Purchased,2024-01-01 14:50:00
892,3554,305,Purchased,2024-01-01 14:51:00
893,2041,162,Purchased,2024-01-01 14:52:00
894,2948,355,Wishlist,2024-01-01 14:53:00
895,1864,318,Purchased,2024-01-01 14:54:00
896,587,147,Wishlist,2024-01-01 14:55:00
897,2451,243,Added to Cart,2024-01-01 14:56:00
898,3199,485,Wishlist,2024-01-01 14:57:00
899,993,409,Viewed,2024-01-01 14:58:00
900,1487,71,Viewed,2024-01-01 14:59:00
901,4029,188,Wishlist,2024-01-01 15:00:00
902,2621,263,Added to Cart,2024-01-01 15:01:00
903,3511,361,Viewed,2024-01-01 15:02:00
904,4906,423,Added to Cart,2024-01-01 15:03:00
905,2777,45,Viewed,2024-01-01 15:04:00
906,4784,78,Added to Cart,2024-01-01 15:05:00
907,3491,175,Viewed,2024-01-01 15:06:00
908,4955,396,Purchased,2024-01-01 15:07:00
909,2263,198,Viewed,2024-01-01 15:08:00
910,299,389,Wishlist,2024-01-01 15:09:00
911,3286,433,Wishlist,2024-01-01 15:10:00
912,2180,487,Purchased,2024-01-01 15:11:00
913,2149,395,Purchased,2024-01-01 15:12:00
914,1139,124,Purchased,2024-01-01 15:13:00
915,3273,428,Wishlist,2024-01-01 15:14:00
916,941,196,Viewed,2024-01-01 15:15:00
917,446,119,Added to Cart,2024-01-01 15:16:00
918,4260,267,Added to Cart,2024-01-01 15:17:00
919,1275,102,Viewed,2024-01-01 15:18:00
920,939,174,Viewed,2024-01-01 15:19:00
921,391,199,Purchased,2024-01-01 15:20:00
922,1115,450,Viewed,2024-01-01 15:21:00
923,948,24,Purchased,2024-01-01 15:22:00
924,3538,250,Wishlist,2024-01-01 15:23:00
925,535,40,Purchased,2024-01-01 15:24:00
926,3155,198,Added to Cart,2024-01-01 15:25:00
927,2255,491,Wishlist,2024-01-01 15:26:00
928,1660,367,Wishlist,2024-01-01 15:27:00
929,1589,158,Purchased,2024-01-01 15:28:00
930,3605,484,Added to Cart,2024-01-01 15:29:00
931,4044,289,Wishlist,2024-01-01 15:30:00
932,1010,416,Purchased,2024-01-01 15:31:00
933,3210,189,Purchased,2024-01-01 15:32:00
934,3716,161,Added to Cart,2024-01-01 15:33:00
935,1471,115,Viewed,2024-01-01 15:34:00
936,2598,290,Viewed,2024-01-01 15:35:00
937,3042,464,Purchased,2024-01-01 15:36:00
938,2534,49,Viewed,2024-01-01 15:37:00
939,3332,142,Purchased,2024-01-01 15:38:00
940,1260,234,Purchased,2024-01-01 15:39:00
941,1649,472,Viewed,2024-01-01 15:40:00
942,780,238,Added to Cart,2024-01-01 15:41:00
943,1408,20,Wishlist,2024-01-01 15:42:00
944,2742,445,Added to Cart,2024-01-01 15:43:00
945,4544,402,Added to Cart,2024-01-01 15:44:00
946,3984,391,Viewed,2024-01-01 15:45:00
947,4959,62,Purchased,2024-01-01 15:46:00
948,772,87,Added to Cart,2024-01-01 15:47:00
949,1336,46,Viewed,2024-01-01 15:48:00
950,3828,152,Wishlist,2024-01-01 15:49:00
951,1280,433,Purchased,2024-01-01 15:50:00
952,1181,491,Purchased,2024-01-01 15:51:00
953,1485,269,Purchased,2024-01-01 15:52:00
954,3949,264,Purchased,2024-01-01 15:53:00
955,334,5,Purchased,2024-01-01 15:54:00
956,70,120,Wishlist,2024-01-01 15:55:00
957,2044,18,Added to Cart,2024-01-01 15:56:00
958,941,367,Wishlist,2024-01-01 15:57:00
959,2207,489,Viewed,2024-01-01 15:58:00
960,4966,45,Wishlist,2024-01-01 15:59:00
961,1822,289,Purchased,2024-01-01 16:00:00
962,4358,428,Wishlist,2024-01-01 16:01:00
963,3153,251,Wishlist,2024-01-01 16:02:00
964,3493,102,Purchased,2024-01-01 16:03:00
965,1167,29,Purchased,2024-01-01 16:04:00
966,4590,34,Added to Cart,2024-01-01 16:05:00
967,3081,35,Viewed,2024-01-01 16:06:00
968,1385,447,Added to Cart,2024-01-01 16:07:00
969,3652,468,Purchased,2024-01-01 16:08:00
970,2046,338,Added to Cart,2024-01-01 16:09:00
971,1245,428,Added to Cart,2024-01-01 16:10:00
972,2602,358,Purchased,2024-01-01 16:11:00
973,612,37,Viewed,2024-01-01 16:12:00
974,1704,348,Viewed,2024-01-01 16:13:00
975,4994,278,Wishlist,2024-01-01 16:14:00
976,2340,406,Wishlist,2024-01-01 16:15:00
977,3081,270,Viewed,2024-01-01 16:16:00
978,3477,220,Added to Cart,2024-01-01 16:17:00
979,3979,43,Purchased,2024-01-01 16:18:00
980,1056,309,Wishlist,2024-01-01 16:19:00
981,278,336,Added to Cart,2024-01-01 16:20:00
982,1009,431,Added to Cart,2024-01-01 16:21:00
983,3028,92,Viewed,2024-01-01 16:22:00
984,1997,329,Wishlist,2024-01-01 16:23:00
985,4358,284,Viewed,2024-01-01 16:24:00
986,2715,58,Viewed,2024-01-01 16:25:00
987,3991,39,Wishlist,2024-01-01 16:26:00
988,1885,29,Added to Cart,2024-01-01 16:27:00
989,888,148,Wishlist,2024-01-01 16:28:00
990,4292,345,Viewed,2024-01-01 16:29:00
991,740,31,Added to Cart,2024-01-01 16:30:00
992,4179,242,Viewed,2024-01-01 16:31:00
993,4743,25,Wishlist,2024-01-01 16:32:00
994,866,410,Wishlist,2024-01-01 16:33:00
995,645,353,Added to Cart,2024-01-01 16:34:00
996,1905,30,Added to Cart,2024-01-01 16:35:00
997,4519,458,Purchased,2024-01-01 16:36:00
998,3824,492,Added to Cart,2024-01-01 16:37:00
999,775,141,Added to Cart,2024-01-01 16:38:00
1000,4921,274,Wishlist,2024-01-01 16:39:00
1001,3217,106,Viewed,2024-01-01 16:40:00
1002,354,329,Viewed,2024-01-01 16:41:00
1003,700,136,Added to Cart,2024-01-01 16:42:00
1004,1624,448,Wishlist,2024-01-01 16:43:00
1005,234,420,Wishlist,2024-01-01 16:44:00
1006,471,489,Viewed,2024-01-01 16:45:00
1007,4719,149,Wishlist,2024-01-01 16:46:00
1008,1054,308,Added to Cart,2024-01-01 16:47:00
1009,2947,97,Viewed,2024-01-01 16:48:00
1010,3558,48,Viewed,2024-01-01 16:49:00
1011,985,46,Purchased,2024-01-01 16:50:00
1012,3724,258,Purchased,2024-01-01 16:51:00
1013,3431,363,Added to Cart,2024-01-01 16:52:00
1014,4548,286,Wishlist,2024-01-01 16:53:00
1015,1301,5,Wishlist,2024-01-01 16:54:00
1016,4590,12,Wishlist,2024-01-01 16:55:00
1017,2967,230,Viewed,2024-01-01 16:56:00
1018,2950,84,Wishlist,2024-01-01 16:57:00
1019,3391,152,Added to Cart,2024-01-01 16:58:00
1020,983,358,Added to Cart,2024-01-01 16:59:00
1021,4045,277,Purchased,2024-01-01 17:00:00
1022,3493,181,Viewed,2024-01-01 17:01:00
1023,4518,437,Purchased,2024-01-01 17:02:00
1024,4337,419,Purchased,2024-01-01 17:03:00
1025,4217,257,Wishlist,2024-01-01 17:04:00
1026,1038,178,Added to Cart,2024-01-01 17:05:00
1027,3171,470,Added to Cart,2024-01-01 17:06:00
1028,4604,342,Purchased,2024-01-01 17:07:00
1029,4133,32,Viewed,2024-01-01 17:08:00
1030,3226,457,Purchased,2024-01-01 17:09:00
1031,1604,243,Viewed,2024-01-01 17:10:00
1032,4819,443,Viewed,2024-01-01 17:11:00
1033,4276,22,Added to Cart,2024-01-01 17:12:00
1034,172,471,Added to Cart,2024-01-01 17:13:00
1035,2226,53,Added to Cart,2024-01-01 17:14:00
1036,4566,29,Purchased,2024-01-01 17:15:00
1037,4119,485,Wishlist,2024-01-01 17:16:00
1038,158,405,Added to Cart,2024-01-01 17:17:00
1039,2209,89,Wishlist,2024-01-01 17:18:00
1040,1645,245,Viewed,2024-01-01 17:19:00
1041,3500,150,Wishlist,2024-01-01 17:20:00
1042,2491,416,Wishlist,2024-01-01 17:21:00
1043,4404,180,Purchased,2024-01-01 17:22:00
1044,2784,445,Viewed,2024-01-01 17:23:00
1045,4764,60,Purchased,2024-01-01 17:24:00
1046,1014,457,Viewed,2024-01-01 17:25:00
1047,2145,467,Viewed,2024-01-01 17:26:00
1048,899,127,Purchased,2024-01-01 17:27:00
1049,2655,239,Viewed,2024-01-01 17:28:00
1050,2581,378,Viewed,2024-01-01 17:29:00
1051,253,376,Added to Cart,2024-01-01 17:30:00
1052,4148,216,Wishlist,2024-01-01 17:31:00
1053,4299,466,Wishlist,2024-01-01 17:32:00
1054,320,233,Viewed,2024-01-01 17:33:00
1055,54,237,Purchased,2024-01-01 17:34:00
